carehomesbeds,year_location_end,forced_closure,ownership,individual_partnership,company,age,dementia,nurse,mental_health,detained,disabled,closed_complete,inadequate,requiresimprovement,good,outstanding,missing_quality
38,,0,For-Profit,0,1,106.06667,0,0,0,0,1,0,0,0,1,0,0
97,,0,For-Profit,0,1,4.0666666,1,1,0,0,1,0,,,,,1
47,,0,For-Profit,0,1,74.26667,1,0,0,0,0,0,0,0,1,0,0
45,,0,For-Profit,0,1,141.73334,1,1,0,0,0,0,0,0,1,0,0
49,,0,Third sector,0,0,154.39999,1,0,1,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,149.06667,0,0,0,0,0,0,0,0,1,0,0
42,,0,For-Profit,0,1,154.53334,1,1,0,0,1,0,0,0,1,0,0
18,,0,For-Profit,1,0,148.23334,0,0,0,0,0,0,0,0,1,0,0
57,,0,Third sector,0,0,139.96666,1,1,0,0,0,0,0,1,0,0,0
4,,0,For-Profit,0,1,154.63333,0,0,0,0,0,0,0,0,1,0,0
67,,0,For-Profit,0,1,11.8,1,0,0,0,1,0,0,1,0,0,0
21,,0,Third sector,0,0,156.16667,0,0,0,0,0,0,0,0,1,0,0
28,,0,For-Profit,1,0,154.76666,0,0,0,0,0,0,0,0,1,0,0
5,,0,For-Profit,1,0,154.39999,0,0,0,0,0,0,0,0,1,0,0
50,,0,For-Profit,0,1,89.033333,1,1,0,0,1,0,0,0,1,0,0
44,,0,For-Profit,0,1,89.300003,1,1,0,0,0,0,0,0,1,0,0
9,,0,Third sector,0,0,145.2,0,0,0,0,1,0,0,1,0,0,0
21,,0,For-Profit,0,1,147.76666,1,0,0,0,0,0,0,1,0,0,0
10,,0,For-Profit,1,0,130.36667,1,0,1,0,0,0,0,0,0,1,0
40,,0,For-Profit,0,1,40.566666,1,0,0,0,0,0,0,0,1,0,0
64,,0,For-Profit,0,1,153.7,1,1,0,0,1,0,0,0,1,0,0
29,,0,For-Profit,1,0,155.93333,0,0,0,0,0,0,0,0,1,0,0
9,,0,For-Profit,0,1,81.099998,1,0,1,0,0,0,0,0,1,0,0
82,,0,For-Profit,0,1,153.7,1,1,0,0,1,0,0,0,1,0,0
,,0,,,0,154.66667,0,,0,0,0,0,,,,,1
3,,0,Third sector,0,0,154.53334,1,0,1,0,1,0,0,0,1,0,0
50,,0,For-Profit,0,1,137.16667,1,1,0,0,1,0,0,0,1,0,0
64,,0,For-Profit,0,1,145.10001,0,1,0,0,0,0,0,0,1,0,0
41,,0,For-Profit,0,1,154.66667,0,1,0,0,0,0,0,0,1,0,0
5,,0,For-Profit,0,1,156.53334,0,0,0,0,0,0,0,0,1,0,0
4,,0,Local Authority,0,0,6.1333332,0,0,1,0,1,0,0,0,1,0,0
42,,0,For-Profit,0,1,154.63333,1,0,1,0,0,0,0,0,1,0,0
6,,0,Third sector,0,0,77.333336,0,0,0,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,156.06667,0,0,0,0,0,0,0,0,1,0,0
11,,0,Third sector,0,0,22.133333,0,0,1,0,1,0,0,1,0,0,0
10,,0,For-Profit,0,1,154.3,0,0,0,0,0,0,0,0,1,0,0
44,,0,For-Profit,0,1,12.1,1,0,1,0,1,0,0,0,1,0,0
22,,0,For-Profit,1,0,154.2,0,0,0,0,0,0,0,0,1,0,0
7,,0,Third sector,0,0,152,1,0,1,0,1,0,0,0,1,0,0
28,,0,For-Profit,0,1,50.566666,1,0,1,0,1,0,0,1,0,0,0
6,,0,For-Profit,0,1,113.06667,0,0,0,0,0,0,0,0,1,0,0
6,,0,Third sector,0,0,156.86667,0,0,0,0,0,0,0,0,1,0,0
50,,0,For-Profit,0,1,154.86667,1,0,1,0,1,0,0,0,1,0,0
30,,0,For-Profit,0,1,66.633331,1,0,1,0,1,0,0,1,0,0,0
53,,0,For-Profit,0,1,153.2,1,1,1,0,0,0,0,0,1,0,0
60,,0,For-Profit,0,1,138.76666,1,0,1,0,1,0,0,0,1,0,0
72,,0,For-Profit,0,1,72.033333,1,0,0,0,1,0,0,0,1,0,0
72,,0,For-Profit,0,1,16.299999,1,0,0,0,1,0,,,,,1
90,,0,For-Profit,0,1,79.533333,1,1,0,0,0,0,0,0,1,0,0
106,,0,For-Profit,0,1,30.5,0,1,0,0,1,0,0,0,1,0,0
22,,0,For-Profit,0,1,50.766666,1,1,1,0,1,0,1,0,0,0,0
46,,0,For-Profit,0,1,33.266666,1,1,0,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,155.60001,0,0,0,0,0,0,0,0,1,0,0
25,,0,For-Profit,0,1,155.96666,0,0,0,0,0,0,0,0,0,1,0
60,,0,For-Profit,0,1,153.7,1,1,0,0,1,0,0,0,1,0,0
31,,0,For-Profit,0,1,90.699997,1,1,1,0,1,0,0,0,1,0,0
56,,0,For-Profit,0,1,25.566668,1,1,1,0,1,0,0,1,0,0,0
44,,0,For-Profit,0,1,156.39999,0,0,0,0,0,0,0,0,1,0,0
47,,0,For-Profit,0,1,67.566666,0,1,0,0,1,0,0,0,1,0,0
1,,0,For-Profit,0,1,10.2,0,0,0,0,0,0,,,,,1
114,,0,For-Profit,0,1,4.0666666,1,1,0,0,1,0,0,0,1,0,0
4,,0,For-Profit,0,1,154.53334,0,0,1,0,0,0,0,0,1,0,0
5,,0,For-Profit,0,1,142.93333,0,0,0,0,0,0,0,0,1,0,0
100,,0,For-Profit,0,1,4.0666666,1,1,0,0,1,0,0,0,1,0,0
30,,0,For-Profit,1,0,76.166664,0,0,0,0,0,0,0,0,1,0,0
40,,0,For-Profit,0,1,154.60001,0,1,0,0,0,0,0,1,0,0,0
6,,0,For-Profit,0,1,156.2,0,0,1,0,0,0,0,0,1,0,0
46,,0,Local Authority,0,0,154.13333,1,0,0,0,1,0,0,0,1,0,0
10,,0,For-Profit,1,0,154.56667,0,0,0,0,0,0,0,0,1,0,0
82,,0,For-Profit,0,1,78.23333,1,1,0,0,0,0,0,1,0,0,0
6,,0,Third sector,0,0,154.89999,0,0,0,0,1,0,0,0,1,0,0
46,,0,Third sector,0,0,156.73334,0,1,0,0,0,0,0,0,1,0,0
60,,0,For-Profit,0,1,125.93333,1,1,0,0,0,0,0,0,1,0,0
4,,0,For-Profit,0,1,84.166664,0,0,1,0,1,0,0,0,1,0,0
49,,0,Third sector,0,0,156.73334,1,0,1,0,0,0,0,0,1,0,0
80,,0,For-Profit,0,1,76.166664,1,1,0,0,0,0,0,0,1,0,0
64,,0,For-Profit,0,1,100.5,1,0,1,0,1,0,0,0,1,0,0
18,,0,For-Profit,0,1,87,1,0,0,0,1,0,0,0,1,0,0
23,,0,For-Profit,1,0,154.60001,1,0,0,0,1,0,0,0,1,0,0
65,,0,For-Profit,0,1,90.366669,1,1,0,0,1,0,0,0,1,0,0
50,,0,For-Profit,0,1,154.86667,1,0,1,0,1,0,0,0,1,0,0
26,,0,For-Profit,0,1,155.93333,0,0,0,0,0,0,0,0,1,0,0
12,,0,For-Profit,0,1,8.0666666,0,0,1,0,0,0,,,,,1
26,,0,Local Authority,0,0,156.23334,0,0,0,0,0,0,0,0,1,0,0
5,,0,Third sector,0,0,149.16667,0,0,0,0,0,0,0,0,1,0,0
64,,0,For-Profit,0,1,155.5,1,0,0,0,0,0,0,0,1,0,0
6,,0,For-Profit,0,1,154.60001,0,0,0,0,1,0,0,1,0,0,0
28,,0,For-Profit,1,0,154.2,1,0,0,0,0,0,0,0,1,0,0
60,,0,For-Profit,0,1,154.3,0,1,0,0,1,0,0,1,0,0,0
3,,0,For-Profit,1,0,155.03334,0,0,0,0,0,0,0,0,0,1,0
30,,0,For-Profit,0,1,107.93333,1,0,0,0,1,0,0,0,1,0,0
8,,0,For-Profit,0,1,154.43333,0,0,1,0,0,0,0,0,1,0,0
35,,0,For-Profit,0,1,154.83333,0,0,0,0,1,0,0,0,1,0,0
37,,0,For-Profit,0,1,155,1,0,0,0,0,0,0,0,1,0,0
14,,0,For-Profit,0,1,58.933334,0,0,0,0,0,0,0,1,0,0,0
23,,0,For-Profit,0,1,89.800003,1,0,0,0,1,0,0,0,1,0,0
20,,0,For-Profit,0,1,54.533333,1,0,0,0,1,0,0,0,1,0,0
3,,0,For-Profit,0,1,91.199997,0,0,0,0,0,0,0,0,1,0,0
59,,0,For-Profit,0,1,124.7,1,1,0,0,0,0,0,0,1,0,0
29,,0,For-Profit,0,1,155.76666,1,0,0,0,0,0,0,1,0,0,0
44,,0,For-Profit,0,1,113.36667,1,1,0,0,0,0,0,0,1,0,0
30,,0,For-Profit,0,1,156,0,0,0,0,0,0,0,1,0,0,0
40,,0,For-Profit,0,1,53.566666,0,0,0,0,0,0,0,0,1,0,0
47,,0,For-Profit,0,1,154.3,1,1,1,0,1,0,0,1,0,0,0
61,,0,For-Profit,0,1,20.033333,1,0,0,0,1,0,0,0,0,1,0
12,,0,For-Profit,0,1,153.96666,0,0,0,0,0,0,0,1,0,0,0
50,,0,Third sector,0,0,155.53334,0,0,0,0,0,0,0,0,1,0,0
115,,0,For-Profit,0,1,119.43333,1,1,1,0,0,0,0,0,1,0,0
7,,0,For-Profit,0,1,84.199997,0,0,0,0,0,0,0,0,0,1,0
43,,0,For-Profit,0,1,154.60001,1,0,0,0,0,0,0,0,1,0,0
6,,0,For-Profit,0,1,149.03334,0,0,0,0,0,0,0,0,1,0,0
29,,0,For-Profit,0,1,156.73334,1,0,1,0,1,0,0,0,1,0,0
38,,0,Third sector,0,0,155.23334,0,1,0,0,0,0,0,0,1,0,0
30,,0,For-Profit,1,0,155.26666,0,0,0,0,0,0,0,1,0,0,0
14,,0,Third sector,0,0,155.73334,0,0,1,0,0,0,0,0,1,0,0
78,,0,For-Profit,0,1,90,1,1,0,0,1,0,0,0,1,0,0
85,,0,For-Profit,0,1,101.9,1,1,0,0,0,0,0,0,1,0,0
80,,0,For-Profit,0,1,114.93333,1,0,1,0,1,0,0,0,1,0,0
6,,0,Third sector,0,0,147.7,0,0,0,0,0,0,0,0,1,0,0
17,,0,Third sector,0,0,91.866669,0,0,1,0,0,0,0,0,1,0,0
24,,0,For-Profit,0,1,156.16667,1,0,0,0,1,0,0,1,0,0,0
2,,0,For-Profit,0,1,56.633335,0,0,1,0,0,0,0,0,1,0,0
19,,0,For-Profit,0,1,5.1999998,1,0,0,0,0,0,,,,,1
48,,0,For-Profit,0,1,155.5,0,1,0,0,1,0,0,0,1,0,0
50,,0,For-Profit,0,1,44.5,1,0,1,0,0,0,0,0,1,0,0
50,,0,For-Profit,0,1,148.93333,1,1,1,0,1,0,0,0,1,0,0
11,,0,For-Profit,0,1,89.566666,1,0,1,0,1,0,0,0,1,0,0
24,,0,For-Profit,1,0,20.833334,1,0,0,0,0,0,0,0,1,0,0
4,,0,For-Profit,0,1,156.3,0,0,0,0,0,0,0,0,0,1,0
70,,0,For-Profit,0,1,155.96666,1,1,1,0,0,0,0,0,1,0,0
84,,0,For-Profit,0,1,155.73334,1,0,0,0,1,0,0,0,1,0,0
22,,0,For-Profit,0,1,79.033333,1,1,1,0,1,0,0,0,1,0,0
31,,0,For-Profit,1,0,154.43333,1,1,0,0,0,0,0,0,1,0,0
29,,0,Third sector,0,0,154.60001,0,0,0,0,0,0,0,0,1,0,0
64,,0,For-Profit,0,1,152.7,1,0,1,0,1,0,0,0,1,0,0
5,,0,Third sector,0,0,153.96666,0,0,0,0,0,0,0,0,1,0,0
35,,0,For-Profit,0,1,155.8,1,1,0,0,0,0,0,0,1,0,0
55,,0,For-Profit,0,1,87.433334,1,1,0,0,0,0,0,0,1,0,0
50,,0,For-Profit,0,1,145.10001,1,1,0,0,0,0,0,1,0,0,0
49,,0,For-Profit,0,1,87.433334,0,1,0,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,154.36667,0,0,0,0,0,0,0,0,1,0,0
8,,0,Third sector,0,0,150.89999,0,0,0,0,0,0,0,0,1,0,0
27,,0,For-Profit,0,1,46.966667,1,0,0,0,1,0,0,0,1,0,0
50,,0,For-Profit,0,1,154.43333,1,1,0,0,0,0,0,0,1,0,0
8,,0,Third sector,0,0,155.60001,0,0,0,0,1,0,0,0,1,0,0
39,,0,For-Profit,0,1,154.89999,1,0,0,0,0,0,0,0,0,1,0
43,,0,For-Profit,0,1,114.66666,1,1,0,0,1,0,0,0,1,0,0
50,,0,For-Profit,0,1,91.76667,1,0,0,0,0,0,0,0,1,0,0
1,,0,For-Profit,0,1,51.400002,0,0,0,0,0,0,0,0,1,0,0
25,,0,For-Profit,0,1,125.03333,1,0,0,0,0,0,0,0,1,0,0
20,,0,For-Profit,0,1,154.8,1,0,0,0,0,0,0,0,1,0,0
25,,0,For-Profit,0,1,106.53333,1,0,0,0,0,0,0,1,0,0,0
44,,0,For-Profit,0,1,123.13333,1,1,0,0,0,0,0,0,1,0,0
51,,0,For-Profit,0,1,154.2,1,1,1,0,0,0,0,0,1,0,0
60,,0,For-Profit,0,1,124.5,1,1,1,0,1,0,0,0,1,0,0
47,,0,For-Profit,0,1,154.3,1,0,0,0,1,0,0,1,0,0,0
10,,0,Local Authority,0,0,157,0,0,0,0,0,0,0,0,1,0,0
18,,0,For-Profit,0,1,133.33333,1,0,0,0,1,0,0,0,1,0,0
30,,0,For-Profit,0,1,12.233334,1,0,0,0,1,0,0,1,0,0,0
16,,0,For-Profit,0,1,67.099998,0,0,0,0,0,0,0,0,1,0,0
7,,0,For-Profit,0,1,158.26666,0,0,0,1,0,0,0,0,0,1,0
51,,0,For-Profit,0,1,156.43333,1,0,0,0,0,0,0,0,1,0,0
51,,0,For-Profit,0,1,126.76667,1,0,0,0,0,0,0,1,0,0,0
75,,0,For-Profit,0,1,143.83333,1,1,0,0,1,0,0,0,1,0,0
63,,0,For-Profit,0,1,153.7,0,1,0,0,1,0,0,0,1,0,0
40,,0,Third sector,0,0,153.66667,1,0,0,0,0,0,0,0,1,0,0
7,,0,For-Profit,0,1,92.300003,0,0,1,0,1,0,0,0,1,0,0
3,,0,For-Profit,0,1,30.200001,0,0,0,0,0,0,0,0,1,0,0
11,,0,For-Profit,0,1,148.8,1,0,0,0,1,0,0,0,1,0,0
48,,0,For-Profit,0,1,155.53334,1,0,0,0,0,0,0,0,1,0,0
26,,0,For-Profit,0,1,155.5,1,0,0,0,0,0,0,0,1,0,0
90,,0,For-Profit,0,1,156.2,1,1,0,0,1,0,0,0,0,1,0
64,,0,For-Profit,0,1,124.43333,1,0,0,0,0,0,0,0,1,0,0
19,,0,Third sector,0,0,156.46666,0,0,0,0,0,0,0,0,1,0,0
43,,0,For-Profit,0,1,92.333336,1,1,0,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,86,0,0,0,0,0,0,0,0,1,0,0
9,,0,For-Profit,1,0,9.6999998,0,0,0,0,0,0,,,,,1
8,,0,Third sector,0,0,156.3,0,0,0,0,0,0,0,0,1,0,0
35,,0,For-Profit,0,1,156.43333,1,0,1,0,1,0,0,0,1,0,0
110,,0,For-Profit,0,1,92.466667,1,1,0,0,0,0,0,0,1,0,0
64,,0,For-Profit,0,1,92.466667,1,1,0,0,0,0,0,0,1,0,0
63,,0,For-Profit,0,1,92.466667,1,1,0,0,0,0,0,0,1,0,0
80,,0,For-Profit,0,1,53.333332,1,1,0,0,0,0,0,1,0,0,0
64,,0,For-Profit,0,1,29.266666,1,0,0,0,0,0,0,0,0,1,0
6,,0,For-Profit,0,1,79.066666,0,0,0,0,0,0,0,1,0,0,0
30,,0,For-Profit,0,1,156.23334,0,1,0,0,1,0,0,0,1,0,0
40,,0,For-Profit,0,1,151.76666,0,1,0,0,0,0,0,0,1,0,0
28,,0,For-Profit,0,1,142.39999,0,0,0,0,0,0,0,0,1,0,0
60,,0,For-Profit,0,1,106.4,1,1,0,0,1,0,0,0,1,0,0
18,,0,Local Authority,0,0,154.33333,0,0,0,0,0,0,0,1,0,0,0
26,,0,Third sector,0,0,154.53334,1,0,0,0,0,0,0,0,1,0,0
45,,0,For-Profit,0,1,118.7,1,0,0,0,1,0,0,0,1,0,0
8,,0,For-Profit,0,1,70.300003,0,1,1,0,0,0,0,0,1,0,0
43,,0,For-Profit,0,1,149.5,1,1,0,0,0,0,0,0,1,0,0
38,,0,For-Profit,0,1,155.5,1,0,1,0,0,0,0,0,1,0,0
48,,0,For-Profit,0,1,44.733334,0,1,0,0,1,0,0,1,0,0,0
45,,0,For-Profit,0,1,92.966667,1,0,1,0,1,0,0,1,0,0,0
4,,0,Third sector,0,0,155.73334,1,0,1,0,1,0,0,0,1,0,0
15,,0,For-Profit,0,1,87.699997,0,0,1,0,1,0,0,1,0,0,0
8,,0,For-Profit,0,1,134.39999,0,0,1,0,0,0,0,0,1,0,0
93,,0,Local Authority,0,0,72.666664,1,1,0,0,1,0,0,0,1,0,0
46,,0,For-Profit,0,1,156.2,1,0,0,0,0,0,0,0,1,0,0
18,,0,For-Profit,0,1,92.366669,1,0,1,0,1,0,0,1,0,0,0
31,,0,For-Profit,0,1,154.89999,1,1,1,0,1,0,0,0,1,0,0
40,,0,For-Profit,0,1,54.333332,1,1,1,0,1,0,0,1,0,0,0
6,,0,Third sector,0,0,156.3,0,0,0,0,0,0,0,1,0,0,0
20,,0,For-Profit,1,0,155.3,0,0,0,0,1,0,0,0,1,0,0
42,,0,Third sector,0,0,154.63333,1,0,0,0,0,0,0,0,1,0,0
34,,0,For-Profit,0,1,92.5,1,0,0,0,0,0,1,0,0,0,0
27,,0,For-Profit,0,1,96.433334,1,0,0,0,0,0,0,0,1,0,0
17,,0,For-Profit,0,1,93.199997,1,0,1,0,0,0,0,0,1,0,0
39,,0,For-Profit,0,1,15.133333,1,1,1,0,1,0,0,1,0,0,0
36,,0,For-Profit,0,1,87.199997,0,1,0,0,1,0,0,0,1,0,0
40,,0,For-Profit,0,1,40.566666,1,0,0,0,0,0,0,0,1,0,0
39,,0,For-Profit,0,1,155.83333,1,0,0,0,0,0,0,0,1,0,0
106,,0,For-Profit,0,1,145.5,1,1,1,0,1,0,0,0,1,0,0
29,,0,Third sector,0,0,154.56667,0,0,1,0,0,0,0,0,1,0,0
15,,0,Third sector,0,0,81.099998,0,0,1,0,0,0,0,0,1,0,0
8,,0,For-Profit,0,1,144.60001,0,0,0,0,0,0,0,0,1,0,0
7,,0,For-Profit,0,1,84.366669,1,0,1,0,1,0,0,0,1,0,0
15,,0,For-Profit,0,1,97.400002,1,0,0,0,1,0,0,0,1,0,0
23,,0,For-Profit,0,1,113.33334,0,0,0,0,1,0,0,0,1,0,0
76,,0,For-Profit,0,1,158.26666,1,1,0,0,1,0,0,0,0,1,0
36,,0,For-Profit,0,1,154.86667,1,0,1,1,1,0,0,0,1,0,0
14,,0,For-Profit,0,1,154.76666,1,0,1,0,1,0,0,0,1,0,0
26,,0,For-Profit,0,1,10.666667,1,1,0,0,1,0,,,,,1
65,,0,For-Profit,1,0,154.8,1,1,1,0,0,0,0,0,1,0,0
30,,0,For-Profit,0,1,138.56667,0,0,0,0,0,0,0,1,0,0,0
37,,0,For-Profit,0,1,156.2,1,1,1,0,1,0,0,0,1,0,0
68,,0,For-Profit,0,1,154.39999,1,1,0,0,1,0,0,1,0,0,0
64,,0,For-Profit,0,1,92.76667,1,0,0,0,0,0,0,0,1,0,0
14,,0,For-Profit,0,1,154.56667,0,0,1,0,0,0,0,0,1,0,0
7,,0,For-Profit,0,1,88.26667,0,0,1,0,1,0,0,0,1,0,0
42,,0,Local Authority,0,0,115.46667,1,0,0,0,1,0,0,1,0,0,0
16,,0,For-Profit,1,0,92.099998,0,0,1,0,0,0,0,0,1,0,0
58,,0,For-Profit,0,1,92.566666,1,1,0,0,0,0,0,0,0,1,0
9,,0,Third sector,0,0,41.599998,0,0,1,0,0,0,0,1,0,0,0
14,,0,Third sector,0,0,155.5,0,0,0,0,0,0,0,0,1,0,0
68,,0,For-Profit,0,1,156.76666,1,0,0,0,0,0,0,0,1,0,0
68,,0,For-Profit,0,1,44.666668,1,0,0,0,0,0,0,0,0,1,0
41,,0,For-Profit,0,1,132.60001,0,1,0,0,0,0,0,1,0,0,0
60,,0,For-Profit,0,1,46.333332,1,0,0,0,1,0,0,0,1,0,0
2,,0,For-Profit,0,1,47.5,0,0,1,0,1,0,0,0,1,0,0
20,,0,For-Profit,0,1,54.566666,0,1,1,0,0,0,0,0,1,0,0
3,,0,For-Profit,1,0,156.39999,0,0,0,0,0,0,0,0,0,1,0
14,,0,For-Profit,0,1,156.43333,1,0,1,0,0,0,0,0,1,0,0
22,,0,For-Profit,0,1,155.76666,1,0,0,0,0,0,0,0,1,0,0
52,,0,For-Profit,0,1,158.26666,0,1,0,0,1,0,0,0,1,0,0
2,,0,For-Profit,0,1,40.233334,0,0,0,0,0,0,0,0,1,0,0
16,,0,For-Profit,0,1,24.200001,1,0,0,0,0,0,0,0,1,0,0
19,,0,Third sector,0,0,81.099998,0,0,1,0,0,0,0,0,1,0,0
8,,0,For-Profit,0,1,92.366669,1,0,0,0,0,0,0,0,1,0,0
51,,0,For-Profit,0,1,93.633331,0,0,0,0,1,0,0,0,1,0,0
5,,0,For-Profit,0,1,76.599998,0,0,0,0,0,0,0,0,0,1,0
9,,0,For-Profit,1,0,155.53334,0,0,0,0,0,0,0,0,1,0,0
76,,0,For-Profit,1,0,154.66667,1,0,0,1,0,0,0,0,1,0,0
72,,0,For-Profit,0,1,153.7,1,1,0,0,1,0,0,0,1,0,0
59,,0,For-Profit,0,1,91.900002,1,1,1,0,1,0,0,0,1,0,0
5,,0,For-Profit,0,1,154.43333,0,0,0,0,0,0,0,0,1,0,0
40,,0,Third sector,0,0,156.96666,1,0,0,0,0,0,0,0,1,0,0
19,,0,For-Profit,0,1,54.566666,1,0,1,0,1,0,0,0,1,0,0
25,,0,For-Profit,0,1,156.63333,0,0,0,0,0,0,0,0,1,0,0
31,,0,Third sector,0,0,82.5,1,0,0,0,1,0,0,0,1,0,0
10,,0,For-Profit,0,1,149.16667,1,0,1,0,0,0,0,0,1,0,0
38,,0,For-Profit,0,1,92.599998,0,0,0,0,0,0,0,0,1,0,0
27,,0,For-Profit,0,1,50.700001,1,0,1,0,0,0,0,0,1,0,0
15,,0,Third sector,0,0,136.10001,1,0,1,0,1,0,0,1,0,0,0
35,,0,For-Profit,0,1,92.599998,0,0,0,0,0,0,0,0,1,0,0
8,,0,Local Authority,0,0,104.03333,0,0,0,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,93.400002,0,0,0,0,0,0,0,1,0,0,0
4,,0,For-Profit,0,1,114.2,0,0,1,0,1,0,0,0,1,0,0
3,,0,For-Profit,0,1,122.43333,0,0,0,0,0,0,0,0,0,1,0
8,,0,For-Profit,0,1,154.3,0,0,0,0,0,0,0,0,1,0,0
36,,0,Third sector,0,0,155.53334,0,0,0,0,0,0,0,0,1,0,0
60,,0,For-Profit,0,1,23.966667,1,1,0,0,1,0,0,1,0,0,0
26,,0,For-Profit,1,0,156.16667,1,0,1,0,0,0,0,0,1,0,0
15,,0,Third sector,0,0,154.86667,0,0,0,0,1,0,0,1,0,0,0
19,,0,For-Profit,0,1,155.26666,0,0,0,0,0,0,0,0,1,0,0
21,,0,For-Profit,1,0,154.66667,1,1,0,0,1,0,0,1,0,0,0
42,,0,For-Profit,0,1,154.2,1,0,1,0,1,0,0,0,1,0,0
8,,0,Local Authority,0,0,154.89999,0,0,0,0,0,0,0,0,1,0,0
30,,0,For-Profit,0,1,39.033333,1,0,0,0,0,0,0,0,1,0,0
24,,0,For-Profit,0,1,28.299999,1,1,0,0,1,0,0,0,1,0,0
13,,0,For-Profit,1,0,154.76666,0,0,0,0,0,0,0,1,0,0,0
13,,0,Local Authority,0,0,125.6,0,0,0,0,0,0,0,0,1,0,0
22,,0,For-Profit,0,1,154.76666,1,0,0,0,0,0,0,0,1,0,0
71,,0,For-Profit,0,1,93.400002,1,1,0,0,1,0,0,0,1,0,0
5,,0,For-Profit,0,1,91.400002,0,0,1,0,0,0,0,0,1,0,0
10,,0,For-Profit,0,1,95.300003,0,0,0,0,1,0,0,1,0,0,0
40,,0,Third sector,0,0,42.099998,0,1,0,0,1,0,0,0,1,0,0
24,,0,Local Authority,0,0,154.33333,0,0,0,0,0,0,0,0,1,0,0
64,,0,For-Profit,0,1,94.366669,1,1,0,0,0,0,0,0,1,0,0
9,,0,For-Profit,0,1,156.43333,0,0,0,0,0,0,0,0,1,0,0
32,,0,For-Profit,0,1,153.7,1,0,0,0,0,0,0,0,1,0,0
16,,0,Third sector,0,0,156.5,0,0,0,0,0,0,0,0,1,0,0
28,,0,For-Profit,0,1,12,1,0,1,0,1,0,0,1,0,0,0
84,,0,For-Profit,0,1,156.23334,1,0,0,0,1,0,0,0,1,0,0
29,,0,For-Profit,0,1,84.199997,1,0,0,0,0,0,0,0,1,0,0
39,,0,Third sector,0,0,156.03334,1,0,0,0,1,0,0,0,0,1,0
9,,0,For-Profit,0,1,129.43333,0,0,1,0,0,0,0,0,1,0,0
50,,0,For-Profit,0,1,38.933334,1,0,0,0,0,0,0,0,1,0,0
8,,0,Third sector,0,0,155.60001,0,0,0,0,0,0,0,0,1,0,0
33,,0,For-Profit,0,1,89.76667,1,0,0,0,0,0,0,0,1,0,0
6,,0,For-Profit,0,1,27.133333,0,0,1,0,0,0,0,1,0,0,0
4,,0,Third sector,0,0,94.133331,0,0,0,0,1,0,0,1,0,0,0
48,,0,For-Profit,0,1,93.23333,0,1,0,0,1,0,0,0,0,1,0
6,,0,For-Profit,1,0,153.7,0,0,1,0,0,0,0,0,1,0,0
120,,0,Third sector,0,0,156.96666,1,0,0,0,0,0,0,0,1,0,0
20,,0,For-Profit,0,1,62.900002,0,0,0,0,1,0,0,0,1,0,0
60,,0,For-Profit,0,1,22,1,1,0,0,1,0,0,0,1,0,0
24,,0,For-Profit,0,1,151.36667,0,0,1,0,0,0,0,1,0,0,0
54,,0,For-Profit,0,1,154.3,1,0,0,0,0,0,0,0,1,0,0
4,,0,For-Profit,0,1,99.166664,0,0,0,0,0,0,0,0,1,0,0
8,,0,For-Profit,1,0,112.33334,1,0,0,0,0,0,0,1,0,0,0
10,,0,Third sector,0,0,154.83333,0,1,0,0,1,0,0,1,0,0,0
64,,0,For-Profit,0,1,153.7,1,1,0,0,1,0,0,0,0,1,0
5,,0,For-Profit,0,1,99.833336,0,0,0,0,0,0,0,0,1,0,0
17,,0,For-Profit,0,1,149,0,0,0,0,0,0,0,0,1,0,0
15,,0,For-Profit,0,1,151.66667,0,0,1,0,1,0,0,0,1,0,0
33,,0,For-Profit,0,1,71.966667,1,0,1,0,1,0,0,0,1,0,0
8,,0,For-Profit,1,0,154.33333,1,0,0,0,0,0,0,0,1,0,0
16,,0,For-Profit,0,1,134.93333,1,0,0,0,0,0,0,0,1,0,0
15,,0,For-Profit,0,1,154.56667,0,0,0,0,0,0,0,0,1,0,0
8,,0,For-Profit,0,1,112.43333,0,0,0,0,0,0,0,1,0,0,0
51,,0,For-Profit,0,1,154.8,1,1,0,0,1,0,0,1,0,0,0
88,,0,For-Profit,0,1,151.60001,1,1,0,0,1,0,0,1,0,0,0
6,,0,For-Profit,0,1,155,0,0,0,0,0,0,0,0,0,1,0
6,,0,For-Profit,0,1,154.60001,0,0,0,0,0,0,0,0,1,0,0
29,,0,For-Profit,1,0,154.10001,1,0,0,0,0,0,0,1,0,0,0
95,,0,For-Profit,0,1,116.76667,1,1,0,0,1,0,0,0,1,0,0
60,,0,For-Profit,0,1,106.83334,1,0,1,0,1,0,0,0,1,0,0
41,,0,For-Profit,0,1,22.733334,0,1,0,0,1,0,0,0,1,0,0
6,,0,For-Profit,0,1,151.60001,0,0,0,0,0,0,0,0,1,0,0
19,,0,For-Profit,0,1,127.1,0,0,1,0,0,0,0,0,1,0,0
55,,0,Third sector,0,0,154.83333,0,0,0,0,0,0,0,0,1,0,0
